# id x y z
8812
6906 1.63749 -1 -0.440366
6907 1.40521 -1 -0.482799
6908 0.568794 -1 -0.258548
6909 0.33651 -1 -0.300981
6910 -0.4999 -1 -0.07673
6911 -0.732184 -1 -0.119163
6912 -1.56859 -1 0.105088
6913 -1.80088 -1 0.062655
6914 -2.63729 -1 0.286906
6915 -2.86957 -1 0.244473
6916 -3.70598 -1 0.468724
6917 -3.93827 -1 0.426291
6918 -4.77552 -1 0.697074
6919 -5.00858 -1 0.646485
6920 4.62807 -1 -0.851231
6921 -5.07766 -1 0.785625
6922 5.62596 -0.848292 1
6923 4.96198 -0.93873 1
6924 5.74483 -0.773126 1
6925 5.74423 -0.575602 1
6926 5.74423 -0.391523 1
6927 5.74423 -0.209705 1
6928 5.74423 -0.0278871 1
6929 5.74423 0.153931 1
6930 5.74423 0.335749 1
6931 5.74423 0.517567 1
6932 5.74423 0.702372 1
6933 4.94221 -0.830698 1
6934 4.68577 -0.941855 1
6935 4.13454 -0.945495 1
6936 4.94271 -0.677421 1
6937 4.94259 -0.759447 1
6938 4.67566 -0.75807 1
6939 3.87526 -0.858818 1
6940 3.88251 -0.931145 1
6941 3.06585 -0.945495 1
6942 4.94271 -0.495662 1
6943 4.94271 -0.580113 1
6944 4.67554 -0.574133 1
6945 3.87402 -0.67748 1
6946 3.87409 -0.76195 1
6947 3.60714 -0.76004 1
6948 2.80656 -0.858818 1
6949 2.81381 -0.931145 1
6950 1.99715 -0.945495 1
6951 4.94271 -0.313844 1
6952 4.94271 -0.398295 1
6953 4.67554 -0.392314 1
6954 3.87402 -0.495662 1
6955 3.87402 -0.580114 1
6956 3.60684 -0.574133 1
6957 2.80532 -0.67748 1
6958 2.8054 -0.76195 1
6959 2.53844 -0.76004 1
6960 1.73787 -0.858818 1
6961 1.74512 -0.931145 1
6962 0.928459 -0.945495 1
6963 4.94271 -0.132026 1
6964 4.94271 -0.216477 1
6965 4.67554 -0.210496 1
6966 3.87402 -0.313844 1
6967 3.87402 -0.398295 1
6968 3.60684 -0.392314 1
6969 2.80532 -0.495662 1
6970 2.80532 -0.580114 1
6971 2.53815 -0.574133 1
6972 1.73663 -0.67748 1
6973 1.7367 -0.76195 1
6974 1.46975 -0.76004 1
6975 0.669172 -0.858818 1
6976 0.676422 -0.931145 1
6977 -0.140235 -0.945495 1
6978 4.94271 0.0497922 1
6979 4.94271 -0.034659 1
6980 4.67554 -0.028678 1
6981 3.87402 -0.132026 1
6982 3.87402 -0.216477 1
6983 3.60684 -0.210496 1
6984 2.80532 -0.313844 1
6985 2.80532 -0.398295 1
6986 2.53815 -0.392314 1
6987 1.73663 -0.495662 1
6988 1.73663 -0.580114 1
6989 1.46945 -0.574133 1
6990 0.667935 -0.67748 1
6991 0.668007 -0.76195 1
6992 0.401053 -0.76004 1
6993 -0.399522 -0.858818 1
6994 -0.392272 -0.931145 1
6995 -1.20893 -0.945495 1
6996 4.94271 0.23161 1
6997 4.94271 0.147159 1
6998 4.67554 0.15314 1
6999 3.87402 0.0497922 1
7000 3.87402 -0.034659 1
7001 3.60684 -0.028678 1
7002 2.80532 -0.132026 1
7003 2.80532 -0.216477 1
7004 2.53815 -0.210496 1
7005 1.73663 -0.313844 1
7006 1.73663 -0.398295 1
7007 1.46945 -0.392314 1
7008 0.667934 -0.495662 1
7009 0.667934 -0.580114 1
7010 0.40076 -0.574133 1
7011 -0.400759 -0.67748 1
7012 -0.400687 -0.76195 1
7013 -0.667641 -0.76004 1
7014 -1.46822 -0.858818 1
7015 -1.46097 -0.931145 1
7016 -2.27762 -0.945495 1
7017 4.94271 0.413428 1
7018 4.94271 0.328977 1
7019 4.67554 0.334958 1
7020 3.87402 0.23161 1
7021 3.87402 0.147159 1
7022 3.60684 0.15314 1
7023 2.80532 0.0497922 1
7024 2.80532 -0.034659 1
7025 2.53815 -0.028678 1
7026 1.73663 -0.132026 1
7027 1.73663 -0.216477 1
7028 1.46945 -0.210496 1
7029 0.667934 -0.313844 1
7030 0.667934 -0.398295 1
7031 0.40076 -0.392314 1
7032 -0.40076 -0.495662 1
7033 -0.40076 -0.580114 1
7034 -0.667934 -0.574133 1
7035 -1.46945 -0.67748 1
7036 -1.46938 -0.76195 1
7037 -1.73633 -0.76004 1
7038 -2.53691 -0.858818 1
7039 -2.52966 -0.931145 1
7040 -3.34632 -0.945495 1
7041 4.94297 0.597804 1
7042 4.94271 0.510882 1
7043 4.67543 0.516933 1
7044 3.87402 0.413449 1
7045 3.87402 0.328977 1
7046 3.60673 0.335 1
7047 2.80532 0.231631 1
7048 2.80532 0.147159 1
7049 2.53804 0.153182 1
7050 1.73663 0.0498133 1
7051 1.73663 -0.0346586 1
7052 1.46934 -0.0286358 1
7053 0.667934 -0.132005 1
7054 0.667934 -0.216477 1
7055 0.400651 -0.210454 1
7056 -0.40076 -0.313823 1
7057 -0.40076 -0.398295 1
7058 -0.668043 -0.392272 1
7059 -1.46945 -0.495641 1
7060 -1.46945 -0.580113 1
7061 -1.73674 -0.57409 1
7062 -2.53815 -0.677459 1
7063 -2.53808 -0.76195 1
7064 -2.80514 -0.759992 1
7065 -3.6106 -0.857344 1
7066 -3.61181 -0.932887 1
7067 -4.383 -0.962222 1
7068 4.94282 0.766499 1
7069 4.95167 0.692783 1
7070 4.67565 0.73214 1
7071 3.87402 0.596039 1
7072 3.87402 0.511092 1
7073 3.61248 0.546372 1
7074 2.80532 0.41422 1
7075 2.80532 0.329274 1
7076 2.54378 0.364554 1
7077 1.73663 0.232402 1
7078 1.73663 0.147456 1
7079 1.47509 0.182736 1
7080 0.667934 0.0505843 1
7081 0.667934 -0.0343623 1
7082 0.406393 0.000917758 1
7083 -0.40076 -0.131234 1
7084 -0.40076 -0.21618 1
7085 -0.662301 -0.1809 1
7086 -1.46945 -0.313052 1
7087 -1.46945 -0.397998 1
7088 -1.731 -0.362718 1
7089 -2.53815 -0.49487 1
7090 -2.53815 -0.579817 1
7091 -2.79969 -0.544537 1
7092 -3.60684 -0.676688 1
7093 -3.60199 -0.759657 1
7094 -3.87199 -0.723678 1
7095 -4.67915 -0.858507 1
7096 -4.67199 -0.931426 1
7097 -4.93403 -0.897457 1
7098 4.8916 1 -0.899624
7099 5.74483 1 -0.821603
7100 3.79607 1 -0.815809
7101 3.92704 1 -0.885154
7102 4.84566 1 -0.64204
7103 2.72737 1 -0.815809
7104 2.85835 1 -0.885154
7105 3.77535 1 -0.636465
7106 3.88002 1 -0.648721
7107 4.84546 1 -0.455481
7108 4.98868 1 -0.485924
7109 1.65868 1 -0.815809
7110 1.78966 1 -0.885154
7111 2.70666 1 -0.636465
7112 2.81133 1 -0.648721
7113 3.77533 1 -0.454646
7114 3.88123 1 -0.467167
7115 4.85072 1 -0.27172
7116 4.99627 1 -0.307502
7117 0.589985 1 -0.815809
7118 0.720962 1 -0.885154
7119 1.63796 1 -0.636465
7120 1.74263 1 -0.648721
7121 2.70664 1 -0.454646
7122 2.81254 1 -0.467167
7123 3.77533 1 -0.272828
7124 3.88123 1 -0.285349
7125 4.85072 1 -0.0899017
7126 4.99503 1 -0.125368
7127 -0.478709 1 -0.815809
7128 -0.347732 1 -0.885154
7129 0.569267 1 -0.636465
7130 0.673939 1 -0.648721
7131 1.63794 1 -0.454646
7132 1.74384 1 -0.467167
7133 2.70664 1 -0.272828
7134 2.81254 1 -0.285349
7135 3.77533 1 -0.0910096
7136 3.88123 1 -0.103531
7137 4.85072 1 0.0919163
7138 4.99503 1 0.0564495
7139 -1.5393 1 -0.812853
7140 -1.41643 1 -0.885154
7141 -0.499429 1 -0.636465
7142 -0.39438 1 -0.644601
7143 0.569245 1 -0.454646
7144 0.675357 1 -0.463012
7145 1.63794 1 -0.272827
7146 1.74405 1 -0.281194
7147 2.70663 1 -0.0910094
7148 2.81275 1 -0.0993758
7149 3.77533 1 0.0908086
7150 3.88144 1 0.0824422
7151 4.85071 1 0.273734
7152 4.99503 1 0.238267
7153 -2.61743 1 -0.808738
7154 -2.48165 1 -0.88544
7155 4.85605 1 0.460002
7156 4.99481 1 0.42012
7157 -3.75853 1 -0.796843
7158 -3.53026 1 -0.835673
7159 -2.70057 1 -0.616611
7160 -2.47381 1 -0.664971
7161 -1.63749 1 -0.440366
7162 -1.40521 1 -0.482799
7163 -0.568794 1 -0.258548
7164 -0.33651 1 -0.300981
7165 0.4999 1 -0.07673
7166 0.732184 1 -0.119163
7167 1.56859 1 0.105088
7168 1.80088 1 0.062655
7169 2.63729 1 0.286906
7170 2.86957 1 0.244473
7171 3.70598 1 0.468724
7172 3.93827 1 0.426291
7173 4.7761 1 0.699326
7174 4.98669 1 0.607455
7175 -4.62807 1 -0.851231
7176 4.79026 -1 0.899585
7177 -4.77894 1 0.905609
7178 5.2231 0.837201 -1
7179 -4.876 -1 0.92422
7180 4.77845 -1 -0.718338
7181 -3.7824 -1 0.925565
7182 -2.70021 -1 0.729405
7183 -2.7028 -1 0.918846
7184 -1.63837 -1 0.547386
7185 -1.63461 -1 0.917941
7186 -0.569677 -1 0.365567
7187 -0.567674 -1 0.557709
7188 -1.32553 -1 0.747651
7189 -0.567924 -1 0.918067
7190 0.499017 -1 0.183749
7191 0.50102 -1 0.375891
7192 -0.253177 -1 0.566403
7193 0.50057 -1 0.553179
7194 0.502782 -1 0.917941
7195 1.56771 -1 0.00193142
7196 1.56971 -1 0.194073
7197 0.818902 -1 0.38178
7198 1.56926 -1 0.371361
7199 1.56971 -1 0.55771
7200 0.811859 -1 0.747652
7201 1.56947 -1 0.918067
7202 2.63641 -1 -0.179887
7203 2.63841 -1 0.0122547
7204 1.8876 -1 0.199962
7205 2.63796 -1 0.189543
7206 2.63841 -1 0.375892
7207 1.88421 -1 0.566404
7208 2.63796 -1 0.553179
7209 2.64017 -1 0.917941
7210 3.7051 -1 -0.361705
7211 3.7071 -1 -0.169563
7212 2.95629 -1 0.0181438
7213 3.70665 -1 0.00772461
7214 3.7071 -1 0.194074
7215 2.95629 -1 0.381781
7216 3.70665 -1 0.371361
7217 3.7071 -1 0.55771
7218 2.94925 -1 0.747652
7219 3.70681 -1 0.918067
7220 4.77592 -1 -0.54196
7221 4.77535 -1 -0.355912
7222 4.02498 -1 -0.163674
7223 4.7758 -1 -0.169563
7224 4.77535 -1 0.0077246
7225 4.02499 -1 0.199963
7226 4.7758 -1 0.194074
7227 4.0216 -1 0.566404
7228 4.77825 -1 0.554408
7229 4.70615 -1 0.689771
7230 5.08499 -1 -0.523516
7231 5.78905 -1 -0.362622
7232 5.08499 -1 -0.159889
7233 5.78905 -1 -0.180804
7234 5.78905 -1 0.00101392
7235 5.08499 -1 0.203747
7236 5.78905 -1 0.182832
7237 5.7885 -1 0.365631
7238 5.79055 -1 0.548978
7239 -5.2231 0.837201 1
7240 -4.77845 1 -0.718338
7241 3.78735 1 0.888477
7242 2.69721 1 0.727185
7243 1.63139 1 0.547755
7244 1.62405 1 0.73086
7245 0.569677 1 0.365567
7246 0.558061 1 0.727331
7247 -0.499017 1 0.183749
7248 -0.50102 1 0.375891
7249 0.257325 1 0.564017
7250 -0.510476 1 0.730617
7251 -1.56771 1 0.00193142
7252 -1.56971 1 0.194073
7253 -0.815518 1 0.384586
7254 -1.56926 1 0.371361
7255 -1.57933 1 0.727331
7256 -2.63641 1 -0.179887
7257 -2.63841 1 0.0122547
7258 -1.8876 1 0.199962
7259 -2.63796 1 0.189543
7260 -2.63841 1 0.375892
7261 -1.88007 1 0.564018
7262 -2.64786 1 0.730617
7263 -3.7051 1 -0.361705
7264 -3.7071 1 -0.169563
7265 -2.95629 1 0.0181438
7266 -3.70665 1 0.00772461
7267 -3.7071 1 0.194074
7268 -2.95291 1 0.384586
7269 -3.70665 1 0.371361
7270 -3.71672 1 0.727331
7271 -4.77592 1 -0.54196
7272 -4.77535 1 -0.355912
7273 -4.02498 1 -0.163674
7274 -4.7758 1 -0.169563
7275 -4.77535 1 0.0077246
7276 -4.02499 1 0.199963
7277 -4.7758 1 0.194074
7278 -4.01745 1 0.564018
7279 -4.78234 1 0.54597
7280 -5.08499 1 -0.523516
7281 -5.79032 1 -0.545075
7282 -5.78905 1 -0.362622
7283 -5.08499 1 -0.159889
7284 -5.78905 1 -0.180804
7285 -5.78905 1 0.00101392
7286 -5.08499 1 0.203747
7287 -5.78905 1 0.182832
7288 -5.7885 1 0.365631
7289 -5.79055 1 0.548978
7290 -4.58413 -1 -0.710041
7291 -3.51808 -1 -0.709311
7292 -4.58603 -1 -0.527098
7293 -2.44939 -1 -0.709311
7294 -3.51735 -1 -0.527096
7295 -4.58604 -1 -0.345277
7296 -1.3807 -1 -0.709311
7297 -2.44866 -1 -0.527096
7298 -3.51735 -1 -0.345278
7299 -4.58604 -1 -0.163459
7300 -0.312 -1 -0.709311
7301 -1.37996 -1 -0.527096
7302 -2.44866 -1 -0.345278
7303 -3.51735 -1 -0.163459
7304 -4.58604 -1 0.0183588
7305 0.756694 -1 -0.709311
7306 -0.311268 -1 -0.527096
7307 -1.37996 -1 -0.345278
7308 -2.44866 -1 -0.163459
7309 -3.51735 -1 0.0183586
7310 -4.58604 -1 0.200177
7311 1.82678 -1 -0.709642
7312 1.44737 -1 -0.688027
7313 0.758821 -1 -0.527425
7314 0.374943 -1 -0.506877
7315 -0.309874 -1 -0.345607
7316 -0.693749 -1 -0.325058
7317 -1.37857 -1 -0.163789
7318 -1.76244 -1 -0.14324
7319 -2.44726 -1 0.0180289
7320 -2.83114 -1 0.0385776
7321 -3.51596 -1 0.199847
7322 -3.89983 -1 0.220396
7323 -4.58465 -1 0.381665
7324 2.57973 -1 -0.684576
7325 1.9772 -1 -0.488945
7326 1.51174 -1 -0.498503
7327 0.908505 -1 -0.307127
7328 0.443049 -1 -0.316684
7329 -0.160189 -1 -0.125308
7330 -0.625645 -1 -0.134866
7331 -1.22888 -1 0.0565096
7332 -1.69434 -1 0.0469517
7333 -2.29758 -1 0.238328
7334 -2.76303 -1 0.22877
7335 -3.36627 -1 0.420146
7336 -3.83173 -1 0.410588
7337 -4.43426 -1 0.601866
7338 -4.89555 -1 0.590602
7339 -5.41503 -1 0.751369
7340 -5.40451 -1 0.706216
7341 4.58413 1 -0.710041
7342 3.51808 1 -0.709311
7343 4.58603 1 -0.527098
7344 2.44939 1 -0.709311
7345 3.51735 1 -0.527096
7346 4.58604 1 -0.345277
7347 1.3807 1 -0.709311
7348 2.44866 1 -0.527096
7349 3.51735 1 -0.345278
7350 4.58604 1 -0.163459
7351 0.312 1 -0.709311
7352 1.37996 1 -0.527096
7353 2.44866 1 -0.345278
7354 3.51735 1 -0.163459
7355 4.58604 1 0.0183588
7356 -0.756694 1 -0.709311
7357 0.311268 1 -0.527096
7358 1.37996 1 -0.345278
7359 2.44866 1 -0.163459
7360 3.51735 1 0.0183586
7361 4.58604 1 0.200177
7362 -1.82678 1 -0.709642
7363 -1.44737 1 -0.688027
7364 -0.758821 1 -0.527425
7365 -0.374943 1 -0.506877
7366 0.309874 1 -0.345607
7367 0.693749 1 -0.325058
7368 1.37857 1 -0.163789
7369 1.76244 1 -0.14324
7370 2.44726 1 0.0180289
7371 2.83114 1 0.0385776
7372 3.51596 1 0.199847
7373 3.89983 1 0.220396
7374 4.58465 1 0.381665
7375 -2.57973 1 -0.684576
7376 -1.9772 1 -0.488945
7377 -1.51174 1 -0.498503
7378 -0.908505 1 -0.307127
7379 -0.443049 1 -0.316684
7380 0.160189 1 -0.125308
7381 0.625645 1 -0.134866
7382 1.22888 1 0.0565096
7383 1.69434 1 0.0469517
7384 2.29758 1 0.238328
7385 2.76303 1 0.22877
7386 3.36627 1 0.420146
7387 3.83173 1 0.410588
7388 4.43426 1 0.601865
7389 4.89386 1 0.590034
7390 5.3986 1 0.750938
7391 5.40895 1 0.706622
7392 -4.10779 1 -1
7393 -3.0391 1 -1
7394 -1.9704 1 -1
7395 -0.901711 1 -1
7396 0.166983 1 -1
7397 1.23568 1 -1
7398 2.30437 1 -1
7399 3.37307 1 -1
7400 -4.48359 -1 0.834251
7401 -3.4261 -1 0.645784
7402 -3.46486 -1 0.878748
7403 -3.52762 -1 0.924508
7404 -2.35742 -1 0.463955
7405 -2.39398 -1 0.718219
7406 -2.39379 -1 0.862516
7407 -2.45564 -1 0.922514
7408 -1.28872 -1 0.282137
7409 -1.32759 -1 0.535072
7410 -1.32829 -1 0.865341
7411 -1.38536 -1 0.919651
7412 -0.22003 -1 0.100319
7413 -0.258896 -1 0.353253
7414 -0.25878 -1 0.709477
7415 -0.319651 -1 0.919668
7416 -0.25552 -1 0.842998
7417 0.848664 -1 -0.0814994
7418 0.809798 -1 0.171435
7419 0.802853 -1 0.520668
7420 0.809095 -1 0.865341
7421 0.752029 -1 0.919651
7422 1.91736 -1 -0.263317
7423 1.87849 -1 -0.0103829
7424 1.87155 -1 0.33885
7425 1.87861 -1 0.709477
7426 1.81774 -1 0.919668
7427 1.88187 -1 0.842998
7428 2.98605 -1 -0.445136
7429 2.94719 -1 -0.192201
7430 2.94024 -1 0.157032
7431 2.94024 -1 0.520668
7432 2.94648 -1 0.865341
7433 2.88942 -1 0.919651
7434 4.06219 -1 -0.60485
7435 4.01588 -1 -0.374019
7436 4.00894 -1 -0.0247863
7437 4.00894 -1 0.33885
7438 4.01595 -1 0.709477
7439 3.95363 -1 0.919668
7440 4.01828 -1 0.842998
7441 5.09802 -1 -0.744788
7442 5.07709 -1 -0.612901
7443 5.08257 -1 -0.382816
7444 5.07654 -1 -0.249523
7445 5.08257 -1 -0.0191803
7446 5.07654 -1 0.114114
7447 5.08579 -1 0.339942
7448 5.00915 -1 0.580025
7449 5.08699 -1 0.486001
7450 3.4028 0.94215 1
7451 3.30271 0.933211 1
7452 3.0391 1 1
7453 2.33411 0.94215 1
7454 2.23401 0.933211 1
7455 1.9704 1 1
7456 1.26541 0.94215 1
7457 1.16532 0.933211 1
7458 0.901711 1 1
7459 0.196718 0.94215 1
7460 0.0966251 0.933211 1
7461 -0.166983 1 1
7462 -0.871976 0.94215 1
7463 -0.972069 0.933211 1
7464 -1.23568 1 1
7465 -1.94067 0.94215 1
7466 -2.04076 0.933211 1
7467 -2.30437 1 1
7468 -3.00936 0.94215 1
7469 -3.10946 0.933211 1
7470 -3.37307 1 1
7471 4.40818 1 0.89047
7472 3.43049 1 0.639987
7473 2.3574 1 0.463971
7474 2.36643 1 0.672169
7475 1.28872 1 0.282137
7476 1.32308 1 0.537546
7477 1.32281 1 0.664781
7478 0.22003 1 0.100319
7479 0.258896 1 0.353253
7480 0.254646 1 0.664012
7481 -0.848664 1 -0.0814994
7482 -0.809798 1 0.171435
7483 -0.810018 1 0.527793
7484 -0.814412 1 0.664502
7485 -1.91736 1 -0.263317
7486 -1.87849 1 -0.0103829
7487 -1.87155 1 0.33885
7488 -1.88274 1 0.664012
7489 -2.98605 1 -0.445136
7490 -2.94719 1 -0.192201
7491 -2.94024 1 0.157032
7492 -2.94741 1 0.527793
7493 -2.9518 1 0.664502
7494 -4.06219 1 -0.60485
7495 -4.01588 1 -0.374019
7496 -4.00894 1 -0.0247863
7497 -4.00894 1 0.33885
7498 -4.02013 1 0.664012
7499 -5.09802 1 -0.744788
7500 -5.07709 1 -0.612901
7501 -5.08257 1 -0.382816
7502 -5.07654 1 -0.249523
7503 -5.08257 1 -0.0191803
7504 -5.07654 1 0.114114
7505 -5.08579 1 0.339942
7506 -5.00912 1 0.579761
7507 -5.087 1 0.485997
7508 -3.37307 -1 -1
7509 -2.30437 -1 -1
7510 -1.23568 -1 -1
7511 -0.166983 -1 -1
7512 0.901711 -1 -1
7513 1.9704 -1 -1
7514 3.0391 -1 -1
7515 4.26002 -1 -0.910431
7516 4.29288 -1 -0.814172
7517 -4.5888 -1 -0.612052
7518 -3.52037 -1 -0.611977
7519 -4.58903 -1 -0.430157
7520 -2.45167 -1 -0.611977
7521 -3.52034 -1 -0.430157
7522 -4.58903 -1 -0.248339
7523 -1.38298 -1 -0.611977
7524 -2.45164 -1 -0.430157
7525 -3.52034 -1 -0.248339
7526 -4.58903 -1 -0.0665208
7527 -0.314283 -1 -0.611977
7528 -1.38295 -1 -0.430157
7529 -2.45164 -1 -0.248339
7530 -3.52034 -1 -0.066521
7531 -4.58903 -1 0.115297
7532 0.754414 -1 -0.611977
7533 -0.314251 -1 -0.430157
7534 -1.38295 -1 -0.248339
7535 -2.45164 -1 -0.0665207
7536 -3.52033 -1 0.115297
7537 -4.58903 -1 0.297116
7538 -5.65607 -1 0.568865
7539 1.83467 -1 -0.611196
7540 0.766007 -1 -0.429376
7541 -0.302687 -1 -0.247558
7542 -1.37138 -1 -0.0657398
7543 -2.44008 -1 0.116078
7544 -3.50877 -1 0.297896
7545 -4.57744 -1 0.479714
7546 4.05143 -1 -0.730221
7547 3.21986 -1 -0.649934
7548 2.97146 -1 -0.586236
7549 2.14589 -1 -0.472323
7550 1.90409 -1 -0.400473
7551 1.07714 -1 -0.289378
7552 0.835398 -1 -0.218655
7553 0.00844398 -1 -0.107559
7554 -0.233296 -1 -0.0368372
7555 -1.06025 -1 0.0742586
7556 -1.30199 -1 0.144981
7557 -2.12894 -1 0.256077
7558 -2.37068 -1 0.326799
7559 -3.19764 -1 0.437895
7560 -3.43938 -1 0.508617
7561 -4.266 -1 0.619635
7562 -4.49824 -1 0.689841
7563 -5.67638 -1 0.929901
7564 -5.67307 -1 0.891354
7565 -5.40889 -1 0.798895
7566 -4.07591 -0.912286 1
7567 -4.26424 1 -0.908434
7568 -4.29288 1 -0.814172
7569 4.5888 1 -0.612052
7570 3.52037 1 -0.611977
7571 4.58903 1 -0.430157
7572 2.45167 1 -0.611977
7573 3.52034 1 -0.430157
7574 4.58903 1 -0.248339
7575 1.38298 1 -0.611977
7576 2.45164 1 -0.430157
7577 3.52034 1 -0.248339
7578 4.58903 1 -0.0665208
7579 0.314283 1 -0.611977
7580 1.38295 1 -0.430157
7581 2.45164 1 -0.248339
7582 3.52034 1 -0.066521
7583 4.58903 1 0.115297
7584 -0.754414 1 -0.611977
7585 0.314251 1 -0.430157
7586 1.38295 1 -0.248339
7587 2.45164 1 -0.0665207
7588 3.52033 1 0.115297
7589 4.58903 1 0.297116
7590 5.65607 1 0.568865
7591 -1.83467 1 -0.611196
7592 -0.766007 1 -0.429376
7593 0.302687 1 -0.247558
7594 1.37138 1 -0.0657398
7595 2.44008 1 0.116078
7596 3.50877 1 0.297896
7597 4.57744 1 0.479714
7598 -4.05143 1 -0.730221
7599 -3.21986 1 -0.649934
7600 -2.97146 1 -0.586236
7601 -2.14589 1 -0.472323
7602 -1.90409 1 -0.400473
7603 -1.07714 1 -0.289378
7604 -0.835398 1 -0.218655
7605 -0.00844398 1 -0.107559
7606 0.233296 1 -0.0368372
7607 1.06025 1 0.0742586
7608 1.30199 1 0.144981
7609 2.12894 1 0.256077
7610 2.37068 1 0.326799
7611 3.19765 1 0.437917
7612 3.43938 1 0.508617
7613 4.26626 1 0.619982
7614 4.49827 1 0.689907
7615 5.38826 1 0.841243
7616 5.40623 1 0.903961
7617 5.43733 1 0.777764
7618 -5.58911 1 -0.899279
7619 5.58911 -1 -0.899279
7620 -5.16335 1 -0.840604
7621 5.16335 -1 -0.840604
7622 -5.45323 0.925825 -1
7623 -4.90931 1 -1
7624 5.6624 0.742166 -1
7625 -5.72302 -1 0.951404
7626 -5.71084 -1 1
7627 -3.6673 -1 0.697337
7628 -2.59853 -1 0.515617
7629 -1.52984 -1 0.333799
7630 -0.461145 -1 0.151981
7631 0.60755 -1 -0.0298372
7632 1.67624 -1 -0.211655
7633 2.74494 -1 -0.393473
7634 3.81346 -1 -0.575268
7635 4.87323 -1 -0.760725
7636 4.28515 -1 -0.679161
7637 -3.79009 -1 0.780688
7638 -4.0076 -1 1
7639 -4.51252 -1 0.93815
7640 -2.72058 -1 0.599239
7641 -3.33724 -1 0.759613
7642 -2.71353 -1 0.818843
7643 -3.47326 -1 1
7644 -1.65189 -1 0.417423
7645 -2.26921 -1 0.577363
7646 -1.63727 -1 0.645072
7647 -1.63505 -1 0.780186
7648 -2.40456 -1 1
7649 -0.58319 -1 0.235605
7650 -1.20052 -1 0.395545
7651 -0.568552 -1 0.46188
7652 -0.563632 -1 0.648353
7653 -0.571052 -1 0.77859
7654 -1.33587 -1 1
7655 0.485504 -1 0.0537868
7656 -0.131823 -1 0.213727
7657 0.500142 -1 0.280062
7658 0.505085 -1 0.46491
7659 0.5001 -1 0.646525
7660 0.502336 -1 0.780187
7661 -0.267174 -1 1
7662 1.5542 -1 -0.128031
7663 0.936871 -1 0.0319085
7664 1.56884 -1 0.0982438
7665 1.57378 -1 0.283092
7666 1.56881 -1 0.463333
7667 1.57376 -1 0.648353
7668 1.56634 -1 0.77859
7669 0.80152 -1 1
7670 2.62289 -1 -0.309849
7671 2.00556 -1 -0.14991
7672 2.63753 -1 -0.0835742
7673 2.64247 -1 0.101274
7674 2.63751 -1 0.281515
7675 2.64247 -1 0.46491
7676 2.63749 -1 0.646525
7677 2.63972 -1 0.780187
7678 1.87021 -1 1
7679 3.69157 -1 -0.491665
7680 3.07426 -1 -0.331728
7681 3.70623 -1 -0.265392
7682 3.71117 -1 -0.080544
7683 3.7062 -1 0.0996971
7684 3.71117 -1 0.283092
7685 3.7062 -1 0.463333
7686 3.71115 -1 0.648353
7687 3.70372 -1 0.77859
7688 2.93891 -1 1
7689 4.78053 -1 -0.628713
7690 4.14423 -1 -0.512751
7691 4.77583 -1 -0.447954
7692 4.7749 -1 -0.263939
7693 4.77986 -1 -0.080544
7694 4.7749 -1 0.0996971
7695 4.77986 -1 0.284745
7696 4.77292 -1 0.414254
7697 4.0076 -1 1
7698 5.58519 -1 -0.697698
7699 5.65151 -1 -0.630418
7700 5.60691 -1 -0.440219
7701 5.60809 -1 -0.258887
7702 5.60809 -1 -0.0770685
7703 5.60809 -1 0.104749
7704 5.60972 -1 0.285903
7705 5.61326 -1 0.469374
7706 -5.6624 0.742166 1
7707 5.04735 1 0.846062
7708 3.67116 1 0.695925
7709 2.59853 1 0.515617
7710 1.52984 1 0.333799
7711 0.461145 1 0.151981
7712 -0.60755 1 -0.0298372
7713 -1.67624 1 -0.211655
7714 -2.74494 1 -0.393473
7715 -3.81346 1 -0.575268
7716 -4.87323 1 -0.760725
7717 -4.28515 1 -0.679161
7718 4.67189 1 0.924301
7719 3.79381 1 0.780093
7720 2.72024 1 0.59927
7721 3.23948 1 1
7722 1.65189 1 0.417423
7723 2.27108 1 0.580807
7724 1.64254 1 0.637355
7725 2.17078 1 1
7726 0.58319 1 0.235605
7727 1.20052 1 0.395545
7728 0.56855 1 0.463279
7729 0.567337 1 0.597597
7730 1.10209 1 1
7731 -0.485504 1 0.0537868
7732 0.131823 1 0.213727
7733 -0.500142 1 0.280062
7734 -0.505088 1 0.466564
7735 -0.498454 1 0.597308
7736 0.0333967 1 1
7737 -1.5542 1 -0.128031
7738 -0.936871 1 0.0319085
7739 -1.56884 1 0.0982438
7740 -1.57378 1 0.283092
7741 -1.56882 1 0.464732
7742 -1.57005 1 0.597597
7743 -1.0353 1 1
7744 -2.62289 1 -0.309849
7745 -2.00556 1 -0.14991
7746 -2.63753 1 -0.0835742
7747 -2.64247 1 0.101274
7748 -2.63751 1 0.281515
7749 -2.64248 1 0.466564
7750 -2.63584 1 0.597308
7751 -2.10399 1 1
7752 -3.69157 1 -0.491665
7753 -3.07426 1 -0.331728
7754 -3.70623 1 -0.265392
7755 -3.71117 1 -0.080544
7756 -3.7062 1 0.0996971
7757 -3.71117 1 0.283092
7758 -3.70621 1 0.464732
7759 -3.70744 1 0.597597
7760 -3.17269 1 1
7761 -4.78053 1 -0.628713
7762 -4.14423 1 -0.512751
7763 -4.77583 1 -0.447954
7764 -4.7749 1 -0.263939
7765 -4.77986 1 -0.080544
